ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2010-12-15,22067.979592056956,14527.21280433642,47324.97908921261,22067.979592056956,22067.979592056956,9135.047522577792,9135.047522577792,9135.047522577792,5364.460058910431,5364.460058910431,5364.460058910431,3770.5874636673584,3770.5874636673584,3770.5874636673584,0.0,0.0,0.0,31203.027114634748
2010-12-16,22064.721654827303,21249.636839930783,51316.61709013441,22064.721654827303,22064.721654827303,14614.629733092092,14614.629733092092,14614.629733092092,12589.557408798712,12589.557408798712,12589.557408798712,2025.0723242933798,2025.0723242933798,2025.0723242933798,0.0,0.0,0.0,36679.35138791939
2010-12-17,22061.463717597646,11480.966462055905,41117.876527215856,22061.463717597646,22061.463717597646,3839.255578829068,3839.255578829068,3839.255578829068,3563.249746686221,3563.249746686221,3563.249746686221,276.00583214284603,276.00583214284603,276.00583214284603,0.0,0.0,0.0,25900.719296426712
2010-12-19,22054.947843138343,-2279.6914173668615,28472.920378376515,22054.947843138343,22054.947843138343,-9078.35075343025,-9078.35075343025,-9078.35075343025,-5950.734482140412,-5950.734482140412,-5950.734482140412,-3127.616271289838,-3127.616271289838,-3127.616271289838,0.0,0.0,0.0,12976.597089708093
2010-12-20,22051.689905908686,7336.097316230623,38617.946448376904,22051.689905908686,22051.689905908686,907.4387220897928,907.4387220897928,907.4387220897928,5637.336082790638,5637.336082790638,5637.336082790638,-4729.897360700847,-4729.897360700847,-4729.897360700847,0.0,0.0,0.0,22959.128627998478
2010-12-21,22048.431968679037,8693.280191232509,39841.90607658298,22048.431968679037,22048.431968679037,2030.838684357293,2030.838684357293,2030.838684357293,8263.268564196453,8263.268564196453,8263.268564196453,-6232.42987983916,-6232.42987983916,-6232.42987983916,0.0,0.0,0.0,24079.27065303633
2010-12-22,22045.17403144938,5443.865475588515,35375.66899425286,22045.17403144938,22045.17403144938,-2247.7146795133385,-2247.7146795133385,-2247.7146795133385,5364.46005892683,5364.46005892683,5364.46005892683,-7612.174738440168,-7612.174738440168,-7612.174738440168,0.0,0.0,0.0,19797.459351936042
2010-12-23,22041.916094219727,10305.185495356227,41637.83818504131,22041.916094219727,22041.916094219727,3741.168049615271,3741.168049615271,3741.168049615271,12589.557408825312,12589.557408825312,12589.557408825312,-8848.389359210045,-8848.389359210045,-8848.389359210045,0.0,0.0,0.0,25783.084143834996
2011-01-04,22002.820847463885,4385.696161887783,34419.16263335494,22002.820847463885,22002.820847463885,-1439.5371891988568,-1439.5371891988568,-1439.5371891988568,8263.268564221504,8263.268564221504,8263.268564221504,-9702.805753420362,-9702.805753420362,-9702.805753420362,0.0,0.0,0.0,20563.283658265027
2011-01-05,21999.562910234232,3718.7475695788194,33714.42939082491,21999.562910234232,21999.562910234232,-3451.582377012129,-3451.582377012129,-3451.582377012129,5364.460058859013,5364.460058859013,5364.460058859013,-8816.042435871143,-8816.042435871143,-8816.042435871143,0.0,0.0,0.0,18547.980533222104
2011-01-06,21996.30497300458,11639.404089748394,42710.139927029966,21996.30497300458,21996.30497300458,4717.260057747325,4717.260057747325,4717.260057747325,12589.557408810388,12589.557408810388,12589.557408810388,-7872.297351063061,-7872.297351063061,-7872.297351063061,0.0,0.0,0.0,26713.565030751903
2011-01-07,21993.047035774922,3953.3168248594934,34156.98484635146,21993.047035774922,21993.047035774922,-3335.3191664715814,-3335.3191664715814,-3335.3191664715814,3563.249746781604,3563.249746781604,3563.249746781604,-6898.568913253184,-6898.568913253184,-6898.568913253184,0.0,0.0,0.0,18657.72786930334
2011-01-09,21986.53116131562,-4430.078593749602,27147.367138674304,21986.53116131562,21986.53116131562,-10919.969410442773,-10919.969410442773,-10919.969410442773,-5950.734482123194,-5950.734482123194,-5950.734482123194,-4969.234928319577,-4969.234928319577,-4969.234928319577,0.0,0.0,0.0,11066.561750872846
2011-01-10,21983.273224085962,8835.120395157837,39662.88041822998,21983.273224085962,21983.273224085962,1571.611923914427,1571.611923914427,1571.611923914427,5637.336082809556,5637.336082809556,5637.336082809556,-4065.7241588951288,-4065.7241588951288,-4065.7241588951288,0.0,0.0,0.0,23554.88514800039
2011-01-11,21980.015286856313,10686.472597722288,42506.82925104872,21980.015286856313,21980.015286856313,5028.115681170208,5028.115681170208,5028.115681170208,8263.268564206372,8263.268564206372,8263.268564206372,-3235.152883036163,-3235.152883036163,-3235.152883036163,0.0,0.0,0.0,27008.13096802652
2011-01-12,21976.757349626656,8754.205927380619,40879.00864208617,21976.757349626656,21976.757349626656,2865.609531117731,2865.609531117731,2865.609531117731,5364.460058915796,5364.460058915796,5364.460058915796,-2498.850527798065,-2498.850527798065,-2498.850527798065,0.0,0.0,0.0,24842.366880744386
2011-01-13,21973.499412397003,18162.48059153576,48267.78538911719,21973.499412397003,21973.499412397003,10714.265962080912,10714.265962080912,10714.265962080912,12589.557408802923,12589.557408802923,12589.557408802923,-1875.2914467220107,-1875.2914467220107,-1875.2914467220107,0.0,0.0,0.0,32687.765374477916
2011-01-14,21970.24147516735,9150.651310761301,39052.47396489713,21970.24147516735,21970.24147516735,2183.5817195052177,2183.5817195052177,2183.5817195052177,3563.2497467998433,3563.2497467998433,3563.2497467998433,-1379.668027294625,-1379.668027294625,-1379.668027294625,0.0,0.0,0.0,24153.82319467257
2011-01-16,21964.314948536685,450.33875794952877,31381.672671289565,21964.314948536685,21964.314948536685,-6765.384935216,-6765.384935216,-6765.384935216,-5950.734482096217,-5950.734482096217,-5950.734482096217,-814.6504531197811,-814.6504531197811,-814.6504531197811,0.0,0.0,0.0,15198.930013320685
2011-01-17,21961.351685221347,11896.15122490621,42474.15371335411,21961.351685221347,21961.351685221347,4880.6675005316765,4880.6675005316765,4880.6675005316765,5637.336082795972,5637.336082795972,5637.336082795972,-756.6685822642949,-756.6685822642949,-756.6685822642949,0.0,0.0,0.0,26842.019185753023
2011-01-18,21958.388421906013,13918.815042733386,44531.18828221034,21958.388421906013,21958.388421906013,7413.996470641455,7413.996470641455,7413.996470641455,8263.26856419124,8263.26856419124,8263.26856419124,-849.2720935497856,-849.2720935497856,-849.2720935497856,0.0,0.0,0.0,29372.384892547467
2011-01-19,21955.42515859068,11844.193423548393,42358.01082492374,21955.42515859068,21955.42515859068,4276.300352192721,4276.300352192721,4276.300352192721,5364.460058871973,5364.460058871973,5364.460058871973,-1088.1597066792513,-1088.1597066792513,-1088.1597066792513,0.0,0.0,0.0,26231.7255107834
2011-01-20,21952.461895275348,17538.351589189355,48536.82747991877,21952.461895275348,21952.461895275348,11124.320393088545,11124.320393088545,11124.320393088545,12589.557408829523,12589.557408829523,12589.557408829523,-1465.2370157409775,-1465.2370157409775,-1465.2370157409775,0.0,0.0,0.0,33076.782288363895
2011-01-21,21949.498631960014,8329.020684765186,38055.90308548091,21949.498631960014,21949.498631960014,1594.361410821506,1594.361410821506,1594.361410821506,3563.2497467841513,3563.2497467841513,3563.2497467841513,-1968.8883359626445,-1968.8883359626445,-1968.8883359626445,0.0,0.0,0.0,23543.860042781518
2011-01-23,21943.572105329346,-2600.1094852388,27084.097298948887,21943.572105329346,21943.572105329346,-9244.8265670909,-9244.8265670909,-9244.8265670909,-5950.734482088,-5950.734482088,-5950.734482088,-3294.092085002902,-3294.092085002902,-3294.092085002902,0.0,0.0,0.0,12698.745538238445
2011-01-24,21940.60884201401,8239.487676435174,38239.78852115461,21940.60884201401,21940.60884201401,1558.8923186064394,1558.8923186064394,1558.8923186064394,5637.33608279974,5637.33608279974,5637.33608279974,-4078.443764193301,-4078.443764193301,-4078.443764193301,0.0,0.0,0.0,23499.50116062045
2011-01-25,21937.645578698677,9076.09860364888,41526.20037624192,21937.645578698677,21937.645578698677,3347.233458186653,3347.233458186653,3347.233458186653,8263.268564231419,8263.268564231419,8263.268564231419,-4916.035106044766,-4916.035106044766,-4916.035106044766,0.0,0.0,0.0,25284.87903688533
2011-01-26,21934.682315383343,6984.754829988815,36203.133684170156,21934.682315383343,21934.682315383343,-419.99252682881485,-419.99252682881485,-419.99252682881485,5364.460058888367,5364.460058888367,5364.460058888367,-5784.452585717183,-5784.452585717183,-5784.452585717183,0.0,0.0,0.0,21514.68978855453
2011-01-27,21931.71905206801,13182.94115102086,44424.0615027979,21931.71905206801,21931.71905206801,5928.713362586553,5928.713362586553,5928.713362586553,12589.557408858274,12589.557408858274,12589.557408858274,-6660.84404627172,-6660.84404627172,-6660.84404627172,0.0,0.0,0.0,27860.432414654562
2011-01-28,21928.755788752675,2773.7772152656094,33291.35709560267,21928.755788752675,21928.755788752675,-3959.2889758068754,-3959.2889758068754,-3959.2889758068754,3563.2497467435965,3563.2497467435965,3563.2497467435965,-7522.538722550473,-7522.538722550473,-7522.538722550473,0.0,0.0,0.0,17969.4668129458
2011-01-30,21922.82926212201,-8750.900219737463,21157.745549716856,21922.82926212201,21922.82926212201,-15066.404182311282,-15066.404182311282,-15066.404182311282,-5950.734482115363,-5950.734482115363,-5950.734482115363,-9115.669700195926,-9115.669700195926,-9115.669700195926,0.0,0.0,0.0,6856.425079810728
2011-01-31,21919.865998806676,1504.6505960416484,32299.40667316354,21919.865998806676,21919.865998806676,-4170.626711820103,-4170.626711820103,-4170.626711820103,5637.336082786157,5637.336082786157,5637.336082786157,-9807.96279460626,-9807.96279460626,-9807.96279460626,0.0,0.0,0.0,17749.239286986573
2011-02-01,21916.90273549134,4497.013748214076,35266.461261170385,21916.90273549134,21916.90273549134,-2145.0059775000364,-2145.0059775000364,-2145.0059775000364,8263.268564216287,8263.268564216287,8263.268564216287,-10408.274541716324,-10408.274541716324,-10408.274541716324,0.0,0.0,0.0,19771.896757991304
2011-02-02,21913.939472176007,1481.1412741708207,32118.543042150737,21913.939472176007,21913.939472176007,-5538.651625154749,-5538.651625154749,-5538.651625154749,5364.460058904766,5364.460058904766,5364.460058904766,-10903.111684059515,-10903.111684059515,-10903.111684059515,0.0,0.0,0.0,16375.287847021258
2011-02-03,21910.976208860673,8517.802373222445,38871.848324689316,21910.976208860673,21910.976208860673,1307.4942555779594,1307.4942555779594,1307.4942555779594,12589.557408776238,12589.557408776238,12589.557408776238,-11282.063153198276,-11282.063153198276,-11282.063153198276,0.0,0.0,0.0,23218.470464438633
2011-02-04,21908.01294554534,-1566.9688077869657,28494.23746305824,21908.01294554534,21908.01294554534,-7974.777509280339,-7974.777509280339,-7974.777509280339,3563.249746811566,3563.249746811566,3563.249746811566,-11538.027256091902,-11538.027256091902,-11538.027256091902,0.0,0.0,0.0,13933.235436265
2011-02-06,21902.086418914667,-10396.915617858627,19590.044606926727,21902.086418914667,21902.086418914667,-17620.562507553987,-17620.562507553987,-17620.562507553987,-5950.734482097762,-5950.734482097762,-5950.734482097762,-11669.828025456223,-11669.828025456223,-11669.828025456223,0.0,0.0,0.0,4281.52391136068
2011-02-07,21899.944991431075,1128.3848363320124,31233.84085230878,21899.944991431075,21899.944991431075,-5911.372335404807,-5911.372335404807,-5911.372335404807,5637.336082798068,5637.336082798068,5637.336082798068,-11548.708418202876,-11548.708418202876,-11548.708418202876,0.0,0.0,0.0,15988.572656026268
2011-02-08,21897.803563947484,3067.3788141514633,34319.4531125744,21897.803563947484,21897.803563947484,-3047.1997661118417,-3047.1997661118417,-3047.1997661118417,8263.268564237718,8263.268564237718,8263.268564237718,-11310.46833034956,-11310.46833034956,-11310.46833034956,0.0,0.0,0.0,18850.603797835643
2011-02-09,21895.66213646389,969.4200858705967,31580.42673008912,21895.66213646389,21895.66213646389,-5600.140010464276,-5600.140010464276,-5600.140010464276,5364.4600589211595,5364.4600589211595,5364.4600589211595,-10964.600069385437,-10964.600069385437,-10964.600069385437,0.0,0.0,0.0,16295.522125999612
2011-02-10,21893.520708980297,8023.240777974749,37951.0907266804,21893.520708980297,21893.520708980297,2066.2797181953883,2066.2797181953883,2066.2797181953883,12589.557408766628,12589.557408766628,12589.557408766628,-10523.27769057124,-10523.27769057124,-10523.27769057124,0.0,0.0,0.0,23959.800427175687
2011-02-11,21891.379281496706,-2.0630583467604224,31894.85804282739,21891.379281496706,21891.379281496706,-6437.709626750608,-6437.709626750608,-6437.709626750608,3563.2497467710095,3563.2497467710095,3563.2497467710095,-10000.959373521617,-10000.959373521617,-10000.959373521617,0.0,0.0,0.0,15453.669654746098
2011-02-13,21887.09642652952,-8675.926523829632,21867.443283628327,21887.09642652952,21887.09642652952,-14730.542380258761,-14730.542380258761,-14730.542380258761,-5950.734482080164,-5950.734482080164,-5950.734482080164,-8779.807898178597,-8779.807898178597,-8779.807898178597,0.0,0.0,0.0,7156.554046270758
2011-02-14,21884.954999045924,4159.238506533644,35269.268024281206,21884.954999045924,21884.954999045924,-2479.6637381492096,-2479.6637381492096,-2479.6637381492096,5637.33608280998,5637.33608280998,5637.33608280998,-8116.999820959191,-8116.999820959191,-8116.999820959191,0.0,0.0,0.0,19405.291260896713
2011-02-15,21882.813571562332,7106.117588122212,37945.44071667668,21882.813571562332,21882.813571562332,819.0975700506452,819.0975700506452,819.0975700506452,8263.268564204769,8263.268564204769,8263.268564204769,-7444.170994154127,-7444.170994154127,-7444.170994154127,0.0,0.0,0.0,22701.911141612978
2011-02-16,21880.67214407874,5355.333832659909,36640.04511091371,21880.67214407874,21880.67214407874,-1415.234682096508,-1415.234682096508,-1415.234682096508,5364.4600588773355,5364.4600588773355,5364.4600588773355,-6779.694740973844,-6779.694740973844,-6779.694740973844,0.0,0.0,0.0,20465.437461982234
2011-02-17,21878.530716595145,13074.571052592502,44308.34444225174,21878.530716595145,21878.530716595145,6448.429355613872,6448.429355613872,6448.429355613872,12589.557408795374,12589.557408795374,12589.557408795374,-6141.128053181504,-6141.128053181504,-6141.128053181504,0.0,0.0,0.0,28326.960072209018
2011-02-18,21876.389289111554,4979.977267803403,34920.53119993711,21876.389289111554,21876.389289111554,-1981.4680521868245,-1981.4680521868245,-1981.4680521868245,3563.2497467553176,3563.2497467553176,3563.2497467553176,-5544.717798942143,-5544.717798942143,-5544.717798942143,0.0,0.0,0.0,19894.92123692473
2011-02-20,21872.106434144367,-3288.343427459774,27648.637125012723,21872.106434144367,21872.106434144367,-10484.909438725554,-10484.909438725554,-10484.909438725554,-5950.734482171247,-5950.734482171247,-5950.734482171247,-4534.174956554304,-4534.174956554304,-4534.174956554304,0.0,0.0,0.0,11387.196995418813
2011-02-21,21869.965006660776,6477.230260545557,38921.56251815374,21869.965006660776,21869.965006660776,1495.0783528079462,1495.0783528079462,1495.0783528079462,5637.336082805074,5637.336082805074,5637.336082805074,-4142.257729997127,-4142.257729997127,-4142.257729997127,0.0,0.0,0.0,23365.04335946872
2011-02-22,21867.823579177184,10336.867736441152,41155.425370888304,21867.823579177184,21867.823579177184,4426.904253318668,4426.904253318668,4426.904253318668,8263.268564226208,8263.268564226208,8263.268564226208,-3836.3643109075388,-3836.3643109075388,-3836.3643109075388,0.0,0.0,0.0,26294.727832495853
2011-02-23,21865.68215169359,8583.842231886056,39336.23072330706,21865.68215169359,21865.68215169359,1743.6722377426202,1743.6722377426202,1743.6722377426202,5364.460058893732,5364.460058893732,5364.460058893732,-3620.7878211511124,-3620.7878211511124,-3620.7878211511124,0.0,0.0,0.0,23609.35438943621
2011-02-24,21863.540724209997,15837.575404862646,46283.75020868456,21863.540724209997,21863.540724209997,9092.677882868222,9092.677882868222,9092.677882868222,12589.557408824125,12589.557408824125,12589.557408824125,-3496.8795259559033,-3496.8795259559033,-3496.8795259559033,0.0,0.0,0.0,30956.21860707822
2011-02-25,21861.399296726406,7178.885043106086,37171.899843925865,21861.399296726406,21861.399296726406,100.18435315650221,100.18435315650221,100.18435315650221,3563.2497467396265,3563.2497467396265,3563.2497467396265,-3463.0653935831247,-3463.0653935831247,-3463.0653935831247,0.0,0.0,0.0,21961.58364988291
2011-02-27,21857.11644175922,-4022.493590929415,26727.23654753327,21857.11644175922,21857.11644175922,-9596.235602797693,-9596.235602797693,-9596.235602797693,-5950.734482153651,-5950.734482153651,-5950.734482153651,-3645.5011206440417,-3645.5011206440417,-3645.5011206440417,0.0,0.0,0.0,12260.880838961526
2011-02-28,21854.975014275627,8406.700297984402,39470.23307439049,21854.975014275627,21854.975014275627,1792.0195638992286,1792.0195638992286,1792.0195638992286,5637.336082791488,5637.336082791488,5637.336082791488,-3845.3165188922594,-3845.3165188922594,-3845.3165188922594,0.0,0.0,0.0,23646.994578174857
2011-03-01,21861.178112597987,10972.893357859006,41603.583799188134,21861.178112597987,21861.178112597987,4160.317432945874,4160.317432945874,4160.317432945874,8263.26856421107,8263.26856421107,8263.26856421107,-4102.951131265196,-4102.951131265196,-4102.951131265196,0.0,0.0,0.0,26021.49554554386
2011-03-02,21867.38121092035,7168.548376719371,37938.19981253805,21867.38121092035,21867.38121092035,959.1527300270978,959.1527300270978,959.1527300270978,5364.460058869742,5364.460058869742,5364.460058869742,-4405.307328842645,-4405.307328842645,-4405.307328842645,0.0,0.0,0.0,22826.533940947447
2011-03-03,21873.584309242713,13215.776721348875,43702.99383266356,21873.584309242713,21873.584309242713,7851.489196062828,7851.489196062828,7851.489196062828,12589.557408814517,12589.557408814517,12589.557408814517,-4738.0682127516875,-4738.0682127516875,-4738.0682127516875,0.0,0.0,0.0,29725.07350530554
2011-03-04,21879.787407565076,5267.516042579321,35750.62096143937,21879.787407565076,21879.787407565076,-1522.9134803971747,-1522.9134803971747,-1522.9134803971747,3563.249746782732,3563.249746782732,3563.249746782732,-5086.163227179909,-5086.163227179909,-5086.163227179909,0.0,0.0,0.0,20356.8739271679
2011-03-06,21892.1936042098,-5428.085451772967,26367.18002577423,21892.1936042098,21892.1936042098,-11717.942934858198,-11717.942934858198,-11717.942934858198,-5950.734482136053,-5950.734482136053,-5950.734482136053,-5767.208452722148,-5767.208452722148,-5767.208452722148,0.0,0.0,0.0,10174.2506693516
2011-03-07,21898.39670253216,6755.726974422701,36704.74228598353,21898.39670253216,21898.39670253216,-433.26456866684487,-433.26456866684487,-433.26456866684487,5637.3360827779015,5637.3360827779015,5637.3360827779015,-6070.600651444747,-6070.600651444747,-6070.600651444747,0.0,0.0,0.0,21465.132133865318
2011-03-08,21904.599800854525,8170.248597901332,38737.82396398301,21904.599800854525,21904.599800854525,1932.1330716212929,1932.1330716212929,1932.1330716212929,8263.26856419594,8263.26856419594,8263.26856419594,-6331.135492574648,-6331.135492574648,-6331.135492574648,0.0,0.0,0.0,23836.73287247582
2011-03-09,21910.802899176888,5012.4711234255965,35542.962861737906,21910.802899176888,21910.802899176888,-1172.6116474728535,-1172.6116474728535,-1172.6116474728535,5364.460058927245,5364.460058927245,5364.460058927245,-6537.071706400099,-6537.071706400099,-6537.071706400099,0.0,0.0,0.0,20738.191251704033
2011-03-10,21917.00599749925,13631.200797449783,44567.55806509614,21917.00599749925,21917.00599749925,5910.978326767216,5910.978326767216,5910.978326767216,12589.557408807052,12589.557408807052,12589.557408807052,-6678.579082039834,-6678.579082039834,-6678.579082039834,0.0,0.0,0.0,27827.984324266465
2011-03-11,21923.20909582161,3322.3175194689898,33829.729045839405,21923.20909582161,21923.20909582161,-3184.7870740584754,-3184.7870740584754,-3184.7870740584754,3563.2497467421745,3563.2497467421745,3563.2497467421745,-6748.03682080065,-6748.03682080065,-6748.03682080065,0.0,0.0,0.0,18738.422021763134
2011-03-13,21935.615292466337,-5430.44295017547,23631.32309143811,21935.615292466337,21935.615292466337,-12603.39608435596,-12603.39608435596,-12603.39608435596,-5950.734482109072,-5950.734482109072,-5950.734482109072,-6652.661602246888,-6652.661602246888,-6652.661602246888,0.0,0.0,0.0,9332.219208110377
2011-03-14,21941.818390788696,5665.971631881017,37035.401407922094,21941.818390788696,21941.818390788696,-847.9682714781637,-847.9682714781637,-847.9682714781637,5637.336082772996,5637.336082772996,5637.336082772996,-6485.304354251159,-6485.304354251159,-6485.304354251159,0.0,0.0,0.0,21093.850119310533
2011-03-15,21948.02148911106,8469.270797429239,39418.81964094889,21948.02148911106,21948.02148911106,2022.3584879421119,2022.3584879421119,2022.3584879421119,8263.268564199556,8263.268564199556,8263.268564199556,-6240.910076257444,-6240.910076257444,-6240.910076257444,0.0,0.0,0.0,23970.37997705317
2011-03-16,21954.224587433422,5513.161475170529,36890.98284034738,21954.224587433422,21954.224587433422,-560.2978399079955,-560.2978399079955,-560.2978399079955,5364.460058903255,5364.460058903255,5364.460058903255,-5924.75789881125,-5924.75789881125,-5924.75789881125,0.0,0.0,0.0,21393.926747525427
2011-03-17,21960.427685755785,13691.851816187427,44285.155194261344,21960.427685755785,21960.427685755785,7045.041245977285,7045.041245977285,7045.041245977285,12589.557408799586,12589.557408799586,12589.557408799586,-5544.5161628223,-5544.5161628223,-5544.5161628223,0.0,0.0,0.0,29005.46893173307
2011-03-18,21966.630784078145,4457.960965111949,35773.08316146753,21966.630784078145,21966.630784078145,-1546.7498662738308,-1546.7498662738308,-1546.7498662738308,3563.249746701619,3563.249746701619,3563.249746701619,-5109.99961297545,-5109.99961297545,-5109.99961297545,0.0,0.0,0.0,20419.880917804316
2011-03-20,21979.03698072287,-2745.0302114736737,27123.73098838259,21979.03698072287,21979.03698072287,-10076.964590354552,-10076.964590354552,-10076.964590354552,-5950.734482155199,-5950.734482155199,-5950.734482155199,-4126.230108199354,-4126.230108199354,-4126.230108199354,0.0,0.0,0.0,11902.07239036832
2011-03-21,21985.24007904523,8857.20294868566,40714.932749784675,21985.24007904523,21985.24007904523,2033.0351721833752,2033.0351721833752,2033.0351721833752,5637.3360827849065,5637.3360827849065,5637.3360827849065,-3604.300910601531,-3604.300910601531,-3604.300910601531,0.0,0.0,0.0,24018.275251228606
2011-03-22,21991.443177367593,10792.32517774475,41418.01105904535,21991.443177367593,21991.443177367593,5181.371878430865,5181.371878430865,5181.371878430865,8263.268564220993,8263.268564220993,8263.268564220993,-3081.8966857901255,-3081.8966857901255,-3081.8966857901255,0.0,0.0,0.0,27172.81505579846
2011-03-23,21997.646275689956,9308.917256633136,39996.041961472096,21997.646275689956,21997.646275689956,2790.451043873928,2790.451043873928,2790.451043873928,5364.4600589196525,5364.4600589196525,5364.4600589196525,-2574.009015045725,-2574.009015045725,-2574.009015045725,0.0,0.0,0.0,24788.097319563884
2011-03-24,22011.661772554082,17493.13037938704,47168.56380613368,22011.661772554082,22011.661772554082,10494.222470079192,10494.222470079192,10494.222470079192,12589.557408828336,12589.557408828336,12589.557408828336,-2095.3349387491417,-2095.3349387491417,-2095.3349387491417,0.0,0.0,0.0,32505.884242633274
2011-03-25,22025.677269418207,8421.90571588216,39094.27770254243,22025.677269418207,22025.677269418207,1903.4270292811373,1903.4270292811373,1903.4270292811373,3563.2497467447215,3563.2497467447215,3563.2497467447215,-1659.822717463585,-1659.822717463585,-1659.822717463585,0.0,0.0,0.0,23929.104298699345
2011-03-27,22053.70826314646,-960.8474836984008,30162.50304413631,22053.70826314646,22053.70826314646,-6918.51389556169,-6918.51389556169,-6918.51389556169,-5950.734482128217,-5950.734482128217,-5950.734482128217,-967.7794134334716,-967.7794134334716,-967.7794134334716,0.0,0.0,0.0,15135.194367584769
2011-03-28,22067.723760010587,12241.796812748606,42599.304091103506,22067.723760010587,22067.723760010587,4905.629096020996,4905.629096020996,4905.629096020996,5637.336082796821,5637.336082796821,5637.336082796821,-731.7069867758244,-731.7069867758244,-731.7069867758244,0.0,0.0,0.0,26973.352856031583
2011-03-29,22081.739256874713,14938.235734196152,45248.852839759864,22081.739256874713,22081.739256874713,7684.194178176832,7684.194178176832,7684.194178176832,8263.268564242422,8263.268564242422,8263.268564242422,-579.0743860655866,-579.0743860655866,-579.0743860655866,0.0,0.0,0.0,29765.933435051546
2011-03-30,22095.75475373884,11322.31419056706,41915.67707248743,22095.75475373884,22095.75475373884,4849.967126035332,4849.967126035332,4849.967126035332,5364.460058875826,5364.460058875826,5364.460058875826,-514.4929328404966,-514.4929328404966,-514.4929328404966,0.0,0.0,0.0,26945.72187977417
2011-03-31,22109.770250602964,18377.532279634957,50005.38435837685,22109.770250602964,22109.770250602964,12049.575014054843,12049.575014054843,12049.575014054843,12589.557408782512,12589.557408782512,12589.557408782512,-539.9823947276672,-539.9823947276672,-539.9823947276672,0.0,0.0,0.0,34159.34526465781
2011-04-01,22123.78574746709,10481.63660465879,40224.65949757405,22123.78574746709,22123.78574746709,2908.352895652508,2908.352895652508,2908.352895652508,3563.249746729032,3563.249746729032,3563.249746729032,-654.8968510765233,-654.8968510765233,-654.8968510765233,0.0,0.0,0.0,25032.138643119597
2011-04-03,22151.816741195344,-514.139024127982,29867.960123542754,22151.816741195344,22151.816741195344,-7087.934583093235,-7087.934583093235,-7087.934583093235,-5950.734482110618,-5950.734482110618,-5950.734482110618,-1137.2001009826172,-1137.2001009826172,-1137.2001009826172,0.0,0.0,0.0,15063.882158102107
2011-04-04,22165.83223805947,11808.007907424957,42740.09532625134,22165.83223805947,22165.83223805947,4146.9254026119925,4146.9254026119925,4146.9254026119925,5637.336082783233,5637.336082783233,5637.336082783233,-1490.4106801712417,-1490.4106801712417,-1490.4106801712417,0.0,0.0,0.0,26312.75764067146
2011-04-05,22179.847734923595,12191.444129492305,44018.99097842945,22179.847734923595,22179.847734923595,6358.184258818955,6358.184258818955,6358.184258818955,8263.268564228225,8263.268564228225,8263.268564228225,-1905.0843054092713,-1905.0843054092713,-1905.0843054092713,0.0,0.0,0.0,28538.03199374255
2011-04-06,22193.86323178772,10315.816145366594,40525.257581164806,22193.86323178772,22193.86323178772,2995.5997362234434,2995.5997362234434,2995.5997362234434,5364.460058892221,5364.460058892221,5364.460058892221,-2368.860322668777,-2368.860322668777,-2368.860322668777,0.0,0.0,0.0,25189.462968011165
2011-04-07,22207.878728651845,16319.755642394273,46860.33587239135,22207.878728651845,22207.878728651845,9721.7084219188,9721.7084219188,9721.7084219188,12589.557408811263,12589.557408811263,12589.557408811263,-2867.848986892462,-2867.848986892462,-2867.848986892462,0.0,0.0,0.0,31929.587150570645
2011-04-08,22221.894225515975,6475.034545691718,38018.98206763323,22221.894225515975,22221.894225515975,176.21868160820407,176.21868160820407,176.21868160820407,3563.249746713341,3563.249746713341,3563.249746713341,-3387.0310651051373,-3387.0310651051373,-3387.0310651051373,0.0,0.0,0.0,22398.112907124178
2011-04-10,22249.925219244225,-2777.3187364657374,28943.28456854268,22249.925219244225,22249.925219244225,-10373.606465720108,-10373.606465720108,-10373.606465720108,-5950.734482137981,-5950.734482137981,-5950.734482137981,-4422.87198358213,-4422.87198358213,-4422.87198358213,0.0,0.0,0.0,11876.318753524118
2011-04-11,22263.94071610835,7683.625506587383,36946.81962478227,22263.94071610835,22263.94071610835,729.4998990294985,729.4998990294985,729.4998990294985,5637.336082803823,5637.336082803823,5637.336082803823,-4907.836183774326,-4907.836183774326,-4907.836183774326,0.0,0.0,0.0,22993.44061513785
2011-04-12,22277.95621297248,9668.073140954839,40193.111810075025,22277.95621297248,22277.95621297248,2912.7463550764874,2912.7463550764874,2912.7463550764874,8263.26856417653,8263.26856417653,8263.26856417653,-5350.5222091000405,-5350.5222091000405,-5350.5222091000405,0.0,0.0,0.0,25190.702568048968
2011-04-13,22291.971709836605,6915.6533812324715,37016.41346854537,22291.971709836605,22291.971709836605,-372.52074931994906,-372.52074931994906,-372.52074931994906,5364.4600589086185,5364.4600589086185,5364.4600589086185,-5736.980808228566,-5736.980808228566,-5736.980808228566,0.0,0.0,0.0,21919.450960516657
2011-04-14,22305.98720670073,13448.411044670192,43660.01699332509,22305.98720670073,22305.98720670073,6534.777973430433,6534.777973430433,6534.777973430433,12589.557408803792,12589.557408803792,12589.557408803792,-6054.779435373362,-6054.779435373362,-6054.779435373362,0.0,0.0,0.0,28840.765180131166
